0,156.0001,156.4437,156.2136,157.5189,157.5962,158.5764,158.4014,253.2303,253.3901,253.2098,253.0418,252.9301,253.3954,253.1666,252.8709,157.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1,154.7737,154.6774,154.9777,155.6437,155.7698,156.7714,156.1808,252.7288,253.3901,253.2098,253.0418,253.183,253.6511,253.1665,252.5735,157.9974,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
2,156.9813,156.696,156.4608,157.7533,157.8571,158.8342,158.6482,253.2303,253.1349,253.4607,253.2918,253.183,253.1397,253.1665,252.5735,157.4974,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
3,153.0568,153.4157,152.7532,154.0029,154.2043,154.4508,155.6874,253.2303,252.8797,252.9588,253.2918,252.9301,253.1397,253.4385,252.5735,157.7474,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
4,156.9812,157.453,156.9551,157.7533,158.379,158.8342,159.1416,253.481,253.1349,253.2098,253.5419,253.183,252.884,253.4385,253.3736,156.9975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
5,154.7737,154.6774,154.7306,155.8516,155.7698,156.2557,155.194,252.9796,253.1349,253.2098,253.2918,253.1831,252.6283,253.7104,252.6196,157.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
6,156.9813,157.453,157.2023,158.1952,158.379,159.0921,159.3884,252.9796,252.8797,252.7079,253.5419,253.1831,253.1396,253.1665,252.8709,157.9974,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
7,156.4907,156.9483,156.7079,157.7265,157.3353,158.3185,156.6744,253.2303,252.8798,252.9589,253.0418,253.1831,253.1397,252.6228,253.1223,157.4974,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
8,153.5201,154.1727,153.7419,154.4454,154.7261,155.2244,153.4669,252.4781,252.8798,252.7079,253.0418,253.1831,253.1397,252.8947,253.1223,157.9974,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
9,155.2368,155.939,155.9664,156.3203,156.5526,157.545,156.6744,252.9795,253.3901,253.2098,253.2918,253.436,252.884,252.6228,252.6196,157.4974,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
10,154.2558,154.9297,154.9777,155.8516,156.0307,156.7714,155.4407,252.9795,253.3901,252.9588,252.5417,252.9301,252.884,252.8947,252.6196,157.2474,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
11,156.9813,157.7053,157.4494,158.4296,158.6399,159.3499,159.8818,252.9795,253.1349,252.9588,253.2918,253.436,253.3954,252.8947,253.1223,157.7475,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
12,155.7548,156.1913,156.2136,156.789,156.8135,157.545,156.1808,252.4781,253.1349,253.2098,253.0418,252.9301,253.3954,253.4385,252.8248,157.9975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
