0,-68.84234,8.074498,2.718877,-3.979641,-9.639965,-15.72362,-26.89024,-39.07924,-53.01066,255.9702,255.7922,256.2182,256.1605,255.8859,255.8407,159.4974,32,31,31,31,31,31,31,31,31,31,32,32,32,32,32,32
1,-68.10736,9.840796,4.449091,-3.511447,-8.858346,-14.69257,-25.90345,-38.57822,-51.99123,256.2212,256.7924,256.4711,256.208,256.1579,255.8406,159.9974,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
2,-68.84234,8.074498,2.471704,-4.681929,-10.16104,-16.23915,-26.89024,-39.83077,-53.26552,256.2212,256.5423,256.4711,256.4637,256.1578,256.0919,160.2474,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
3,-67.86237,8.831486,3.460396,-3.511447,-9.900507,-15.2081,-26.15014,-39.32975,-52.7558,256.2212,256.7924,256.2182,256.7194,255.8859,256.3433,160.2474,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
4,-69.32001,8.326731,3.707572,-3.745543,-9.639965,-15.72362,-26.89024,-40.08127,-53.01067,256.4721,256.2923,256.2182,256.7195,256.4298,256.3433,160.4974,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
5,-69.56496,8.326731,3.707572,-3.511448,-9.379423,-14.95033,-25.65674,-38.82874,-52.75581,256.7231,256.2923,256.4711,256.4637,256.4298,256.0919,159.9974,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
6,-70.05484,7.065091,3.213223,-3.745545,-9.900507,-15.72362,-26.39684,-39.58026,-53.01067,256.7231,256.5423,256.2182,256.4637,256.4298,256.3433,160.2474,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,31
7,-65.1559,7.065091,3.213223,-3.511448,-9.639965,-15.72362,-25.90344,-39.58026,-53.01067,256.974,256.5423,256.724,256.7195,256.7016,256.0919,159.9974,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,31
8,-67.60537,7.569839,3.213204,-3.745545,-9.639965,-15.46586,-26.39684,-39.07924,-53.52038,256.7231,256.7924,256.724,256.7195,256.7016,255.8407,159.9974,31,31,31,31,31,31,31,31,32,31,31,31,31,31,32,31
9,-66.87054,9.588467,4.449072,-1.872772,-8.076726,-14.4348,-24.91664,-37.57619,-51.73637,256.9741,257.0424,256.977,256.7194,257.2455,256.5946,160.4974,31,31,31,31,31,31,31,31,32,31,31,31,31,31,31,31
10,-66.87054,9.336144,4.201899,-2.575062,-8.597804,-14.95033,-25.65674,-38.57822,-51.99123,256.2212,256.5423,256.977,256.9275,256.7017,256.5946,160.2474,31,31,31,31,31,31,31,31,31,31,31,31,32,31,31,31
11,-69.56496,7.569839,1.730166,-5.150123,-10.68011,-16.75468,-27.63034,-40.58228,-54.53982,256.2212,256.7924,256.7241,256.9275,256.7017,256.5946,159.9974,31,31,31,31,31,31,31,31,31,31,31,31,32,31,31,31
12,-68.84234,8.831486,3.46038,-3.745543,-9.898639,-15.2081,-25.90344,-39.58025,-52.7558,256.2212,256.7924,256.7241,256.6718,256.7017,256.5946,160.2474,32,31,31,31,31,31,31,31,31,31,31,31,32,31,31,31
13,-68.10736,9.083815,3.954746,-3.043255,-8.597804,-14.69257,-25.41005,-38.32771,-51.73637,256.7231,257.0424,256.977,256.6718,256.9736,256.5946,160.2474,32,31,31,31,31,31,31,31,31,31,31,31,32,31,31,31
14,-71.04726,8.326827,2.96605,-4.447833,-9.900501,-15.72362,-26.89024,-39.83076,-53.26552,256.7231,257.0424,256.977,256.4637,256.4298,256.5946,160.7473,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
15,-71.29224,8.579156,3.213223,-3.511447,-9.379423,-15.72362,-26.15014,-39.32975,-52.50094,256.9741,256.7924,257.4828,257.2308,256.7017,256.8459,160.4974,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
16,-69.8223,8.074402,2.224531,-4.681929,-10.94266,-15.98139,-27.13694,-40.33178,-53.01066,256.9741,257.0424,257.4828,257.2308,256.7017,257.0972,160.7473,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
17,-69.8223,8.57906,3.954746,-3.043256,-9.118888,-14.95033,-25.90344,-38.82874,-52.50094,256.7231,256.7924,256.977,257.4865,256.9736,256.8459,160.4974,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
18,-68.84234,9.588377,4.943438,-1.872772,-8.076726,-13.91928,-24.91665,-38.07721,-51.73637,257.225,257.2925,256.977,257.2308,257.2456,257.3485,160.7473,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
19,-67.60538,8.57906,4.201919,-2.575062,-9.118888,-14.69256,-25.16335,-38.57822,-52.50095,257.476,257.2925,256.977,257.2308,256.9736,256.8459,160.4974,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,31
20,-68.34021,9.083718,4.201919,-2.575062,-8.858346,-14.95033,-25.16335,-38.82874,-52.50094,257.225,257.2925,256.724,257.2308,256.9736,256.5946,160.7473,31,31,31,31,31,31,31,31,32,31,31,31,31,31,32,31
21,-69.56495,7.065091,3.213223,-3.745545,-9.639965,-16.23915,-26.39684,-39.58025,-53.52038,257.225,257.7926,257.2299,257.4865,257.5174,256.5946,160.7473,31,31,31,31,31,31,31,31,32,31,31,31,31,31,32,31
22,-66.62559,9.588467,4.201899,-1.872772,-8.337268,-14.17704,-24.91665,-37.82669,-51.99123,257.225,257.7926,256.977,257.2308,257.5174,256.5946,160.4974,31,31,31,31,31,31,31,31,32,31,31,31,31,31,32,31
23,-65.1559,9.083815,3.707553,-3.277352,-8.858346,-15.20809,-25.90344,-39.07924,-52.50095,257.225,257.2925,257.2299,257.1832,257.5174,257.1441,160.2474,31,31,31,31,31,31,31,31,31,31,31,31,32,31,31,31
24,-69.8223,8.579156,3.213204,-3.745543,-9.379423,-15.72362,-26.15014,-39.07924,-52.24609,256.7231,257.7926,257.4828,257.1832,257.5174,257.1441,160.4974,32,31,31,31,31,31,31,31,31,31,31,31,32,31,31,31
25,-70.55727,9.336144,4.449091,-2.340965,-8.337268,-14.4348,-24.66994,-37.82669,-51.48151,256.7231,257.2925,257.4828,257.4865,257.5175,256.8459,160.9974,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
26,-67.1274,8.074498,3.707572,-3.043255,-9.118888,-14.69257,-26.15014,-39.07924,-52.50094,256.7231,257.0424,257.4828,257.4865,257.2456,257.5999,160.4974,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
27,-69.33232,8.074498,2.718877,-4.213737,-9.900501,-15.72362,-26.89024,-40.08128,-53.52038,256.9741,256.7924,256.977,257.2308,257.2456,257.1441,160.7473,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
28,-67.1274,10.09303,4.943438,-2.575061,-8.337268,-14.4348,-25.41004,-38.32772,-51.99123,257.225,257.0424,257.2299,257.2308,257.2455,257.3485,160.9974,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
29,-69.33232,8.831389,3.954746,-3.043256,-9.379423,-14.95033,-25.65674,-39.32975,-52.24609,257.476,257.2925,256.977,257.4865,256.9736,257.0972,160.7473,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
30,-67.11548,10.34536,5.437787,-1.638676,-7.81619,-13.66151,-24.66995,-37.57619,-51.22665,257.9778,257.2925,257.2299,257.4865,257.5175,257.0972,160.7473,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,31
31,-68.34021,8.57906,4.201919,-2.575062,-9.118888,-14.69256,-25.16335,-38.57822,-52.24609,257.225,257.5425,257.2299,257.2308,257.5174,256.5946,160.7474,31,31,31,31,31,31,31,31,32,31,31,31,31,31,32,31
32,-68.83011,10.09313,4.201899,-2.575062,-8.337268,-14.17704,-24.66995,-37.82669,-51.99123,257.7269,257.5425,257.7358,257.2308,257.2455,256.5946,160.4974,31,31,31,31,31,31,31,31,32,31,31,31,31,31,32,31
33,-67.85033,10.34546,4.943418,-1.638676,-7.555648,-13.40374,-24.42325,-37.32568,-51.48151,256.9741,257.7926,257.2299,257.2308,257.7893,257.0972,160.7474,31,31,31,31,31,31,31,31,32,31,31,31,31,31,31,31
34,-67.11549,9.588467,4.449072,-1.872772,-8.337268,-14.95033,-25.16334,-37.82669,-51.73637,257.7269,258.2927,257.9887,257.4388,257.7894,257.5999,160.4974,31,31,31,31,31,31,31,31,31,31,31,31,32,31,31,31
35,-68.10736,9.588467,3.954726,-2.809158,-8.858346,-14.69256,-25.90345,-38.32771,-52.24609,257.225,257.7926,257.4828,257.1832,257.5175,257.0972,161.2474,32,31,31,31,31,31,31,31,31,31,31,31,32,31,31,31
36,-66.39243,11.10244,5.437768,-1.404578,-7.555648,-13.66151,-24.91665,-37.32568,-50.71693,257.225,257.5425,257.7358,257.4865,257.5175,257.3954,160.7474,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
