0,68.43404,71.15654,59.56878,66.10175,79.31996,125.0562,149.2724,243.9536,244.2036,243.9246,243.7903,243.5717,243.9346,243.649,243.7775,150.9975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
1,88.05669,110.5199,95.40897,115.3264,141.1582,154.7087,150.9995,243.7028,243.6933,243.4227,243.7903,243.6163,243.6789,243.649,243.7775,151.2475,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
2,82.66046,123.1363,99.61092,128.6874,135.6789,146.1997,150.7528,243.9536,244.2036,243.9246,244.0403,243.8246,244.7017,243.9209,243.7775,151.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
3,83.88683,76.96019,90.21831,77.35303,81.66827,76.58081,96.2252,243.4521,243.6933,243.4227,243.7903,243.8246,243.6789,243.649,243.5262,151.7475,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
4,55.67931,46.93309,47.95164,60.00721,68.88314,93.85662,117.1974,243.4521,243.9484,243.8802,244.0403,244.0775,244.1903,243.9209,243.7775,151.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
5,97.86803,108.5013,83.29745,108.5287,123.6765,149.036,158.8949,243.7029,243.9484,243.8802,244.0403,243.0658,243.9346,243.3771,243.7775,151.7475,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
6,102.5285,99.66976,106.5317,114.8575,116.6317,122.4777,136.9359,243.2014,243.9484,243.8802,244.0403,244.0776,244.1903,243.649,243.5705,151.7475,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
7,67.45295,87.30566,74.15203,106.419,112.9788,120.6728,122.8722,243.7028,243.6934,243.6293,243.9961,243.5717,243.6789,243.649,243.2749,150.9976,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
8,60.33974,88.5673,74.15202,105.0126,138.0272,140.2692,150.7528,244.2043,243.9484,243.6736,244.4961,243.5717,243.9346,243.649,243.5262,151.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
9,78.49066,80.74503,78.84832,69.14899,107.4994,116.0315,129.0405,243.7028,243.9484,243.4227,243.9961,243.5717,243.6789,243.649,243.5261,150.9976,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
10,65.98121,85.28694,65.00661,94.69892,100.1937,107.2647,128.547,243.7028,243.9484,243.4227,243.7903,243.6163,243.6789,243.649,243.7775,151.2476,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
11,78.00008,77.9695,63.77075,115.5608,120.2846,151.0988,144.8312,243.4521,243.9484,243.9246,244.0403,244.1223,243.6789,243.3771,244.0288,151.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
12,56.4151,54.25063,56.10838,68.21137,97.32355,133.823,130.0273,243.9536,243.9484,243.8802,243.7903,243.8246,243.9346,243.649,243.5262,151.2475,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
13,90.01891,78.72649,87.25224,79.46267,83.23383,112.4216,150.2594,243.4521,243.9484,243.8802,244.0403,244.0775,243.9346,243.9209,243.5262,151.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
14,67.45295,53.99829,70.19726,51.3343,67.83945,79.15926,116.4572,243.4521,243.6933,243.6293,243.7903,243.5717,243.9346,243.649,243.2749,151.2475,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
15,111.6039,102.95,113.2054,105.0126,103.3247,113.453,124.5993,243.9536,243.4382,243.6293,243.7903,243.8247,243.9346,243.649,243.0678,151.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
16,74.0756,83.2684,73.41049,98.44932,113.2397,122.4777,137.676,243.9536,243.9486,243.9246,244.0403,243.5717,243.6789,243.649,243.0678,151.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
17,91.00014,71.40896,75.63506,78.05625,106.7167,138.7221,149.7659,243.9536,243.9486,243.6736,243.9961,243.5717,243.6789,243.649,243.2749,151.2476,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
18,83.39636,108.2489,86.01633,103.8406,127.3294,133.0494,154.4537,244.2043,243.9484,243.6736,244.2461,243.8246,243.6789,243.649,243.5262,151.2476,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
19,84.86802,78.22175,84.03897,95.87094,120.0236,128.1504,149.2724,243.9536,243.9484,243.6736,243.9961,244.0775,243.6789,243.3771,243.7775,151.2476,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
20,83.39626,77.21252,82.8031,75.71227,90.80048,113.453,153.2201,243.7028,243.9484,243.4227,243.7903,243.8693,243.1675,244.1929,243.5261,151.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
21,57.39624,104.2117,83.05027,107.3567,140.8973,152.9037,150.0126,243.9536,243.9484,243.9246,243.7903,243.8693,243.6789,243.9209,243.7775,151.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
22,68.43398,102.193,85.7692,110.1695,134.1133,148.5204,151.9864,243.4521,243.9484,243.6736,243.7903,243.8693,244.1903,243.649,243.7775,151.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
23,79.71701,99.66976,104.3072,99.38693,102.8029,105.2019,118.9245,243.7029,243.9484,243.8802,244.2903,243.8246,243.9346,243.9209,243.5262,151.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
24,70.88692,57.27856,53.63664,71.25856,84.79932,71.16601,88.08306,243.9536,243.6934,243.6293,244.0403,243.8246,243.6789,243.3771,243.2749,151.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
25,84.86802,120.613,102.577,121.6552,131.7651,141.0428,143.3509,243.9536,243.6934,243.8802,244.0403,243.3188,243.6789,243.649,243.0678,151.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
26,78.24538,90.83826,85.52201,87.43237,103.0638,116.805,132.7414,243.7028,243.6934,243.3784,243.9961,243.8246,243.4232,243.649,243.3191,151.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
27,87.56618,97.14647,96.15044,105.0126,127.3294,142.5898,146.5583,244.2043,243.6934,243.8802,243.9961,243.8246,243.9346,243.649,243.2749,150.7476,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
28,81.92456,112.7908,100.1052,116.0295,113.7615,150.8409,155.1939,243.7028,243.9484,243.4227,243.9961,243.5717,243.4232,243.649,243.5261,150.7476,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
29,69.41512,58.54021,67.72552,77.3531,123.9374,151.8724,151.2462,243.9536,243.9484,243.9246,244.0403,244.1223,243.9346,244.1929,243.7775,151.2476,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
30,62.54723,58.28788,58.82728,46.88069,102.542,150.0674,156.6743,243.7028,243.9484,243.6736,243.7903,243.8693,243.4232,243.649,243.2749,151.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,93.45292,123.8933,116.6659,123.2961,129.1559,119.8992,132.4946,243.4521,243.9484,244.1311,243.7903,243.8246,244.1903,243.649,243.5262,151.2475,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
32,113.8114,104.464,115.6772,122.8272,134.6352,141.3006,150.7528,243.7029,243.9484,243.8802,243.5402,243.8246,243.6789,243.1051,243.2749,151.2475,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
33,62.79258,75.19389,77.61246,75.71222,73.57971,119.3836,137.676,243.4521,243.9484,244.1311,244.0403,244.0775,243.6789,243.649,243.3191,151.4975,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
