0,14400,64.02322,63.08605,63.2992,49.09117,43.31113,46.00099,46.9611,29.44213,26.12486,20.20705,109.5604,109.5972,109.2816,109.8019,109.8002,109.9932,31,32,32,32,32,31,31,32,32,32,31,31,31,31,31,31
1,30400,62.1707,60.74953,56.17804,45.01358,37.53631,32.14171,28.87838,30.99171,32.65607,27.91764,107.4617,107.3925,107.9623,107.0634,107.4014,107.557,32,32,32,31,32,31,31,32,32,32,32,32,32,32,32,32
2,46400,61.11248,56.36856,49.58437,40.18161,39.37414,39.2184,42.10264,36.157,28.99859,20.20705,107.4617,107.3925,107.6944,107.6153,107.1301,108.1029,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32
3,62400,59.52514,60.74953,61.45297,47.04809,41.21119,33.3209,28.06842,23.7561,23.51237,33.50117,107.932,107.1143,107.6944,107.3393,107.1301,107.8299,32,32,32,31,32,32,32,31,32,32,32,32,32,32,32,32
4,78400,58.46691,58.99714,55.91429,52.38869,51.18587,50.12878,35.8952,38.99099,30.56608,30.04469,107.4617,107.3925,107.6944,107.6153,107.4014,108.1029,32,32,32,31,32,32,32,31,32,32,32,32,32,32,32,32
5,94400,60.84792,59.28921,46.94691,45.2758,41.99867,38.0389,34.54609,27.62938,26.12486,22.59999,107.4617,107.3925,107.4265,107.3393,107.1301,107.557,32,32,32,32,32,32,31,31,32,32,32,32,32,32,32,32
6,110400,61.90675,58.12095,56.17804,54.4327,50.3984,51.30879,51.81914,41.57317,36.31355,35.09646,107.2266,107.3925,107.4265,107.0634,107.6726,107.8299,31,32,32,32,32,31,31,31,32,32,32,32,32,32,32,32
7,126400,62.17131,60.45747,57.23302,51.63475,44.88608,47.77025,45.88153,38.48138,35.52981,39.88234,107.4617,107.3925,107.9623,107.0634,107.1301,107.557,31,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
8,142400,58.20235,57.82888,49.84812,45.77653,43.04906,39.2184,35.62531,33.83262,31.34983,24.99293,107.6969,107.3925,107.6944,107.3393,107.1301,107.8299,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32
9,158400,60.58336,61.0416,44.83693,36.87553,30.97433,36.8594,34.27587,31.50824,31.08858,27.11999,107.4617,107.1143,107.1586,107.3393,107.4014,107.8299,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32
10,174400,56.87958,55.78443,51.16685,45.01358,30.44904,28.6029,26.98914,28.40403,21.94488,19.14352,107.4617,107.3925,107.4265,107.3393,107.1301,107.8299,32,32,32,31,32,32,31,31,32,32,32,32,32,32,32,32
11,190400,58.99603,60.45747,57.23302,41.96914,45.67355,33.91064,29.95794,19.36982,27.9536,30.57646,107.2266,107.3925,107.4265,107.6153,107.4014,107.284,32,32,32,32,32,32,31,32,32,32,32,32,32,32,32,32
12,206400,62.96499,60.74953,59.87049,55.45013,53.02332,46.88515,49.12023,40.03096,41.01603,39.88234,107.4617,107.3925,107.4265,107.3393,107.6726,107.557,31,32,32,32,32,32,31,32,32,32,32,32,32,32,32,32
13,222400,61.6422,59.87334,55.91429,50.87168,41.99867,36.56489,37.5149,25.05164,31.34983,29.51293,106.9914,107.3925,107.1586,107.0634,107.4014,107.284,31,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
14,238400,60.05425,58.99714,56.17804,47.55672,43.57405,44.23128,41.02349,26.60122,21.68363,24.46117,107.4617,107.1143,107.1586,107.0634,107.4014,107.8299,32,32,32,31,31,32,31,32,32,32,32,32,32,32,32,32
15,254400,56.35046,59.28921,61.71672,63.06988,56.43627,48.65441,35.08553,29.44213,19.07115,19.14352,107.2266,106.8361,107.4265,107.0634,107.1301,107.557,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32
16,270400,59.26057,61.9178,62.24421,51.62575,40.9487,42.46202,36.97512,30.728,33.17857,34.29881,107.4617,106.8361,107.1586,107.8912,107.4014,107.557,32,32,32,31,32,32,31,31,32,32,32,32,32,32,32,32
17,286400,62.43587,56.95268,55.91429,55.45013,53.28581,48.94928,45.88153,45.96289,50.42097,40.67999,107.2266,107.1143,107.1586,107.0634,107.1301,107.284,31,32,32,32,32,32,31,31,32,32,32,32,32,32,32,32
18,302400,61.37764,54.61617,52.74933,46.54759,45.14857,36.27001,35.62566,32.27731,26.9086,24.99293,107.2266,107.1143,107.1586,107.0634,107.1301,107.284,31,32,32,32,32,31,31,31,32,32,32,32,32,32,32,32
19,318400,60.05484,54.90823,45.36442,32.55788,32.2868,30.37245,21.86098,22.98552,19.07115,26.58822,107.2266,107.3925,107.1586,107.0634,107.4014,107.557,31,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32
20,334400,59.52514,51.98758,48.52939,39.42555,44.62402,39.51367,32.11676,36.67353,39.18729,34.83057,107.2266,107.3925,107.1586,107.3393,107.1301,107.557,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32
21,350400,57.40869,58.70508,57.76051,63.06988,59.58561,49.53903,42.64241,45.70467,36.31355,33.23528,107.2266,107.3925,107.4265,107.3393,107.4014,107.557,32,32,32,31,32,32,32,31,32,32,32,32,32,32,32,32
22,366400,58.20235,60.45747,59.343,50.87168,39.89874,47.76978,46.96063,49.57795,52.51096,39.35057,107.4617,107.3925,107.4265,107.3393,107.1301,107.284,32,32,32,32,32,32,32,31,32,32,32,32,32,32,32,32
23,382400,60.3188,61.0416,51.4306,45.02143,43.04863,34.79527,35.62566,33.5684,30.82733,30.31058,107.2266,107.3925,107.1586,107.0634,107.1301,107.557,32,32,32,32,32,32,31,31,32,32,32,32,32,32,32,32
24,398400,60.58396,58.99714,57.76051,58.24807,54.59881,42.16757,48.85034,42.87187,42.84476,47.59292,107.2266,107.3925,107.4265,107.0634,107.1301,107.284,31,32,32,32,31,31,31,32,32,32,32,32,32,32,32,32
25,414400,61.11248,61.9178,61.71672,63.32419,61.94865,59.56538,49.39012,39.7727,27.69235,24.72705,107.6969,107.3925,107.1586,107.6153,107.1301,107.8299,32,32,32,31,31,31,31,32,32,32,32,32,32,32,32,32
26,430400,58.73146,59.87334,60.39798,53.40594,43.04906,39.2184,38.05431,41.83139,34.48481,28.4494,107.2266,107.1143,107.4265,107.3393,107.1301,107.557,32,32,32,31,31,32,32,31,32,32,32,32,32,32,32,32
27,446400,59.52514,60.45747,54.85984,46.03887,43.57362,35.38502,35.35577,38.99099,35.00731,39.08469,106.9914,107.1143,107.6944,107.0634,107.4014,107.284,32,32,31,32,32,32,31,31,32,32,32,32,32,32,32,32
28,462400,60.05484,59.28921,61.45358,52.14347,48.03598,35.09015,28.87838,30.46978,26.9086,34.03293,107.4617,106.8361,107.1586,107.0634,107.4014,107.557,31,32,31,32,32,32,31,31,32,32,32,32,32,32,32,32
29,478400,59.26117,60.45747,58.28801,54.68706,49.87342,43.93684,41.56327,35.38221,36.83605,35.62822,107.2266,107.3925,107.4265,107.6153,107.1301,107.557,31,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
30,494400,60.58336,63.08605,58.81551,55.19577,51.18639,34.79527,26.71925,20.91941,22.20613,27.38587,106.9914,107.3925,107.4265,107.3393,107.4014,107.557,32,32,32,32,31,32,31,32,32,32,32,32,32,32,32,32
31,510400,60.84792,60.74953,58.81551,49.59989,48.56144,44.23128,32.11676,31.76651,37.88105,38.55293,107.4617,107.3925,107.4265,107.0634,107.1301,107.8299,32,32,32,32,31,32,32,32,32,32,32,32,32,32,32,32
32,526400,58.73146,58.41301,56.44178,56.2034,46.72352,51.60316,49.65952,49.57795,44.67351,35.36234,107.2266,107.1143,107.4265,107.3393,106.8589,107.557,32,32,32,31,32,32,32,31,32,32,32,32,32,32,32,32
33,542400,61.37703,58.12095,54.06807,45.53015,41.21119,37.15428,30.22754,34.60128,37.0973,49.98586,107.4617,107.1143,107.6944,107.0634,107.1301,107.557,32,32,32,32,32,32,32,31,32,32,32,32,32,32,32,32
34,558400,57.9378,57.53682,55.91429,54.17834,52.76083,48.65489,43.7224,36.67353,39.70979,36.15999,107.2266,106.8361,107.1586,106.7875,107.1301,107.284,32,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
35,574400,60.3194,59.58127,59.60674,56.46756,50.3989,41.87269,34.00598,27.11775,27.4311,35.36234,107.2266,107.1143,107.1586,107.0634,107.1301,107.8299,31,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32
36,590400,60.58336,60.74953,51.16685,37.39068,38.06167,30.9622,26.98887,28.40907,33.43982,37.4894,107.2266,107.1143,107.4265,107.0634,107.1301,107.284,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32
37,606400,58.46691,60.74953,57.23302,48.82829,45.41106,43.34665,40.4833,37.44168,29.78234,20.73882,107.2266,107.1143,107.1586,107.0634,106.8589,107.284,32,32,32,31,32,32,32,31,32,32,32,32,32,32,32,32
38,622400,59.78969,59.58127,60.39798,44.76708,41.47369,34.5004,29.68776,30.98622,25.60236,25.25881,107.2266,107.1143,107.1586,107.0634,106.8589,107.557,32,32,32,32,32,32,32,31,32,32,32,32,32,32,32,32
39,638400,58.20235,59.87334,60.39798,55.95885,51.71086,48.06466,49.12023,50.86904,44.15101,35.8941,107.2266,107.1143,107.1586,107.3393,107.4014,107.557,32,32,32,32,32,32,31,31,32,32,32,32,32,32,32,32
40,654400,63.22955,59.28921,56.17804,55.19577,53.5483,47.1805,40.21382,48.55368,41.01603,35.36234,106.9914,107.1143,107.4265,107.0634,107.1301,107.284,31,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
41,670400,57.9378,59.58127,56.70553,51.88006,48.82345,51.01392,46.42132,38.48138,41.01603,37.75528,107.2266,106.8361,107.4265,107.3393,107.1301,107.557,32,32,32,31,32,31,31,32,32,32,32,32,32,32,32,32
42,686400,58.46691,58.99714,52.74933,47.30241,40.68621,32.73115,39.13386,40.54749,35.00731,35.8941,107.2266,107.6707,106.8907,107.3393,107.1301,107.284,32,32,32,31,32,32,32,32,32,32,32,32,32,32,32,32
43,702400,57.9378,58.70508,57.76051,52.90654,53.81079,53.96216,54.78795,50.61082,36.5748,31.90587,107.4617,107.1143,107.1586,106.7875,106.8589,107.284,32,32,32,32,32,32,31,31,32,32,32,32,32,32,32,32
44,718400,62.17131,60.45747,59.60674,47.0563,45.93604,40.98766,40.21382,38.47456,24.03487,26.05646,107.4617,107.1143,107.1586,107.3393,107.4014,107.011,31,32,32,32,32,32,31,31,32,32,32,32,32,32,32,32
45,734400,61.90675,61.0416,61.45297,56.46756,51.44837,47.47538,41.02349,23.76031,25.60236,24.72705,106.9914,106.8361,107.1586,107.0634,107.4014,107.557,31,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
46,750400,58.20235,58.12095,56.96928,58.23791,55.91128,47.76978,46.69121,39.51443,35.52981,40.4141,107.2266,107.1143,107.4265,107.0634,107.1301,107.557,32,32,32,31,31,32,31,32,32,32,32,32,32,32,32,32
47,766400,60.3188,62.50192,59.07925,54.4232,49.08643,47.18003,41.56286,40.80576,38.66479,38.55293,107.2266,107.1143,107.1586,107.0634,107.1301,107.557,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32
48,782400,59.52514,59.87334,60.13483,54.94141,49.87342,45.11591,35.08588,25.82185,21.16113,19.67529,106.9914,107.1143,107.1586,107.3393,107.1301,107.557,32,32,31,32,32,32,31,31,32,32,32,32,32,32,32,32
49,798400,62.17131,61.0416,58.55176,52.14347,41.47369,34.79527,38.05469,28.92047,28.99859,24.19528,107.2266,107.1143,106.8907,107.3393,107.1301,107.557,31,32,32,32,32,32,31,31,32,32,32,32,32,32,32,32
50,814400,62.17131,60.45747,59.60674,49.85425,45.93604,43.64196,38.59447,37.19006,34.74606,26.05646,107.2266,107.6707,107.1586,106.7875,107.1301,107.284,31,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
51,830400,59.78969,58.12095,55.91429,43.74202,40.94911,33.02602,27.25876,20.66114,18.02615,21.0047,106.9914,107.1143,106.8907,106.7875,107.1301,107.557,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32
52,846400,57.67324,55.78443,48.52939,35.85828,30.71183,26.83364,23.21043,21.6942,27.16985,33.50117,107.2266,107.1143,107.1586,107.0634,107.1301,107.557,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32
53,862400,58.20235,59.28921,56.96928,49.84555,45.14857,44.23128,43.99229,46.22111,45.45725,42.0094,106.9914,106.8361,107.1586,106.7875,106.8589,107.011,32,32,32,31,32,32,31,31,32,32,32,32,32,32,32,32
54,878400,59.26117,58.70508,50.63935,34.33838,29.92405,33.32123,28.33859,34.08484,38.66479,29.51293,107.2266,106.8361,107.4265,107.3393,106.8589,107.557,31,32,32,32,32,31,31,31,32,32,32,32,32,32,32,32
55,894400,61.11308,60.74953,61.18922,63.5896,63.52299,62.51416,57.75675,53.46071,47.02475,39.08469,106.7563,106.8361,107.1586,106.7875,107.4014,107.557,31,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
56,910400,60.84792,61.33367,61.45297,56.71202,41.99908,36.26965,38.3242,38.99791,32.91732,31.90587,107.2266,107.1143,107.1586,107.3393,106.8589,107.557,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32
57,926400,61.11248,61.9178,61.98108,61.55473,58.53622,38.62865,28.33831,25.56816,33.96231,35.09646,107.2266,107.1143,107.1586,107.3393,107.1301,107.284,32,32,31,32,31,32,32,32,32,32,32,32,32,32,32,32
58,942400,60.3188,61.33367,62.77233,57.485,51.97335,44.23128,36.43533,39.24921,38.92604,25.79058,107.2266,107.1143,107.1586,107.0634,107.1301,107.284,32,32,31,32,32,32,31,31,32,32,32,32,32,32,32,32
59,958400,59.52573,59.58127,58.55176,55.95885,47.51099,33.6161,34.81599,34.60741,37.88105,39.61646,106.9914,107.3925,107.1586,106.7875,107.1301,107.284,31,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
60,974400,61.11248,58.70508,49.32062,45.02143,36.74884,37.44952,39.13425,36.41526,34.74606,25.79058,107.2266,106.8361,106.8907,106.7875,106.8589,107.011,32,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
61,990400,58.99603,53.15584,38.77076,36.88197,40.68661,40.98806,41.29297,33.83262,31.34983,30.57646,107.2266,106.8361,107.4265,106.7875,107.1301,107.284,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32
62,1006400,55.82135,60.16541,50.37561,50.60849,44.36109,41.28253,41.29297,37.96485,31.87233,33.23528,106.9914,106.8361,106.8907,107.0634,106.8589,107.284,32,32,32,31,32,32,32,32,32,32,32,32,32,32,32,32
63,1022400,60.3188,59.28921,54.06807,51.88006,49.61093,42.46202,34.27621,23.7561,21.42238,22.86587,106.7563,107.1143,106.8907,107.0634,107.4014,106.738,32,32,32,31,32,32,31,31,32,32,32,32,32,32,32,32
64,1038400,59.52573,58.70508,59.07925,58.50243,58.53564,58.97562,56.4073,49.32848,41.01603,27.38587,106.9914,106.8361,106.8907,106.7875,106.8589,107.284,31,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
65,1054400,60.58396,59.28921,57.23302,41.71478,36.22385,35.68025,38.05469,22.72726,22.20613,19.94117,107.2266,106.8361,107.1586,107.0634,106.5877,107.557,31,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
66,1070400,62.96499,61.62572,55.65055,52.39783,50.66139,38.62865,33.73642,28.9256,24.55737,26.05646,106.9914,106.8361,106.8907,106.7875,106.5877,107.284,31,32,32,32,31,32,31,32,32,32,32,32,32,32,32,32
