0,14400,-161.2274,-135.4281,-133.8511,-136.7581,-138.1886,-135.7877,-132.8976,-134.8633,-140.9222,-145.2427,243.6113,243.7198,243.7858,243.652,243.5516,244.3235,32,32,31,32,32,32,31,31,32,32,32,32,32,32,32,32
1,30400,-164.3939,-140.9617,-140.4253,-142.0863,-142.1144,-140.1964,-135.8568,-136.1501,-140.1407,-142.3272,244.0816,243.4416,244.0537,243.652,243.8228,244.0505,31,32,32,32,32,32,31,31,32,32,32,32,32,32,32,32
2,46400,-166.7688,-141.8354,-142.5291,-143.1013,-141.3292,-138.9911,-136.6639,-139.7533,-141.9641,-142.5923,243.3761,243.7198,243.5179,243.3761,243.8228,244.0505,31,32,32,32,31,31,31,32,32,32,32,32,32,32,32,32
3,62400,-170.1992,-142.4179,-142.792,-142.0863,-142.1144,-142.2538,-142.6102,-141.8123,-143.0061,-143.3874,243.6113,243.4416,243.7858,243.652,243.5516,244.0505,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32
4,78400,-164.6578,-137.758,-137.7956,-137.0118,-137.9269,-136.6695,-137.4978,-138.2091,-140.1407,-140.2069,243.8464,243.7198,243.7858,243.652,243.2804,243.7776,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32
5,94400,-165.4494,-138.0493,-136.7437,-138.0267,-140.5441,-138.433,-134.7807,-135.1206,-138.5778,-138.6166,243.8464,243.1633,243.5179,243.652,243.5516,243.7776,32,32,31,31,32,32,31,31,32,32,32,32,32,32,32,32
6,110400,-163.3384,-138.0493,-138.8475,-140.3103,-140.5441,-135.465,-133.7047,-134.0911,-138.3173,-139.1467,243.8464,243.1633,243.5179,243.3761,243.5516,243.7776,31,32,32,32,32,31,31,31,32,32,32,32,32,32,32,32
7,126400,-159.6442,-135.1368,-135.4289,-137.5193,-137.1417,-132.8203,-131.2834,-135.1206,-138.3173,-141.002,243.6113,243.4416,243.25,243.3761,243.2804,243.7776,31,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
8,142400,-165.4494,-139.7967,-140.1623,-139.5491,-140.0206,-139.6086,-138.036,-138.2091,-139.3593,-140.2069,243.3761,242.8851,243.25,243.3761,243.2804,243.7776,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32
9,158400,-159.3803,-134.5544,-134.903,-135.7432,-132.9542,-132.8486,-130.5018,-131.0027,-133.3681,-135.9662,243.6113,243.1633,243.7858,243.3761,243.5516,244.0505,32,32,32,32,31,32,32,32,32,32,32,32,32,32,32,32
