0,14400,-67.28804,-56.20993,-55.74937,-56.07336,-56.79341,-54.36228,-53.53567,-55.84986,-57.04613,-57.77901,109.3253,109.3191,108.7459,109.526,109.5291,109.7202,31,32,32,32,32,31,31,32,32,32,31,31,31,31,31,31
1,30400,-65.70479,-53.00626,-52.85672,-52.77494,-53.65276,-51.12993,-50.30738,-53.27613,-53.92032,-55.1286,107.2266,107.3925,107.4265,107.6153,107.4014,107.8299,32,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
2,46400,-65.17705,-52.42377,-52.33078,-52.77494,-51.29728,-52.90431,-53.27704,-54.30562,-54.70177,-55.1286,107.2266,107.3925,107.4265,107.3393,107.4014,107.557,32,32,32,32,31,32,32,32,32,32,32,32,32,32,32,32
3,62400,-63.85767,-51.84129,-51.27891,-49.73023,-51.29728,-52.31649,-52.73889,-52.76139,-54.44129,-54.86356,107.4617,107.1143,107.4265,107.3393,106.8589,107.557,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32
4,78400,-61.74667,-50.09382,-49.70109,-47.70042,-48.68007,-50.84692,-50.58628,-50.95978,-52.61789,-55.1286,107.2266,107.3925,107.1586,107.3393,106.8589,107.284,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32
5,94400,-66.49641,-54.17123,-53.64562,-52.01376,-55.74653,-54.66779,-52.99762,-53.27613,-56.26468,-55.92373,107.4617,107.3925,106.8907,106.7875,106.8589,107.284,32,32,32,31,32,32,31,31,32,32,32,32,32,32,32,32
6,110400,-68.34354,-55.62744,-55.4864,-55.31219,-56.79341,-56.43127,-54.88078,-56.62198,-61.47437,-64.40505,106.9914,107.3925,107.1586,107.0634,107.1301,107.284,32,32,32,32,32,32,31,31,32,32,32,32,32,32,32,32
7,126400,-67.8158,-55.04496,-54.17156,-54.29729,-55.48481,-54.66779,-51.11446,-54.82037,-56.52517,-59.6343,107.2266,107.1143,107.4265,107.3393,107.4014,107.284,32,32,32,32,32,32,31,32,32,32,32,32,32,32,32,32
8,142400,-67.28804,-56.20993,-56.01234,-56.3271,-54.69965,-54.36228,-53.80469,-56.87935,-58.08808,-59.10423,107.2266,107.1143,107.4265,107.0634,106.8589,107.557,31,32,32,32,31,31,31,32,32,32,32,32,32,32,32,32
9,158400,-71.24615,-57.37491,-56.80125,-54.80474,-56.00826,-55.53769,-54.34274,-56.3646,-58.34856,-58.83918,107.4617,107.3925,107.1586,107.0634,107.1301,107.557,32,32,32,31,31,31,31,32,32,32,32,32,32,32,32,32
10,174400,-68.87129,-55.62744,-54.6975,-53.28239,-53.91449,-55.54953,-55.16056,-55.33511,-57.30662,-58.04406,107.2266,107.1143,107.1586,106.7875,107.1301,107.557,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32
11,190400,-69.39904,-55.62744,-55.4864,-56.07336,-57.31685,-57.01909,-54.07371,-54.563,-57.04613,-57.24894,107.2266,107.1143,107.4265,107.0634,106.8589,107.557,32,32,32,32,32,32,31,31,32,32,32,32,32,32,32,32
12,206400,-68.07967,-56.50117,-56.27531,-56.58082,-57.57858,-57.01909,-54.34274,-54.82037,-58.60904,-59.6343,106.9914,107.1143,106.8907,106.7875,107.4014,107.284,31,32,32,32,32,32,31,31,32,32,32,32,32,32,32,32
13,222400,-69.92679,-57.95739,-57.85312,-58.61062,-59.1489,-58.78257,-56.2259,-58.93833,-59.65098,-60.69447,106.9914,107.1143,107.1586,107.0634,106.8589,107.284,31,32,32,32,32,32,31,32,32,32,32,32,32,32,32,32
14,238400,-68.07967,-56.79242,-56.53828,-56.83455,-55.48481,-54.94999,-54.34274,-56.87935,-57.5671,-57.51397,107.2266,107.1143,107.4265,106.7875,107.1301,107.284,31,32,32,32,31,31,31,32,32,32,32,32,32,32,32,32
15,254400,-69.39904,-57.95739,-57.32718,-58.10317,-57.05513,-56.41924,-55.68785,-57.90884,-58.86953,-59.10423,106.9914,106.8361,107.1586,107.3393,106.8589,107.557,31,32,32,32,31,31,31,32,32,32,32,32,32,32,32,32
16,270400,-68.87129,-55.91869,-54.96047,-53.02866,-54.69965,-56.13735,-55.9678,-55.84986,-56.78565,-56.9839,107.2266,107.1143,107.1586,107.0634,107.1301,107.284,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32
17,286400,-70.98228,-57.37491,-55.4864,-57.84945,-57.05513,-59.37039,-58.38948,-57.90884,-59.3905,-59.36926,106.9914,107.1143,107.1586,107.0634,107.1301,107.284,32,32,31,32,31,32,32,32,32,32,32,32,32,32,32,32
18,302400,-70.19066,-56.50117,-55.22343,-57.59572,-58.62546,-59.07648,-56.2259,-56.87935,-59.65098,-60.42943,107.2266,107.1143,107.4265,106.7875,107.1301,107.557,32,32,31,32,32,32,31,31,32,32,32,32,32,32,32,32
19,318400,-71.24615,-59.12236,-59.16797,-59.62553,-60.45751,-58.77004,-57.84004,-59.45308,-62.25583,-65.20018,106.9914,106.8361,107.4265,107.0634,107.1301,107.557,31,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
20,334400,-68.07967,-56.50117,-56.01234,-56.58082,-56.79341,-54.65614,-55.1498,-57.90884,-59.65098,-61.22456,107.4617,107.1143,107.1586,107.0634,107.4014,107.284,31,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
21,350400,-67.28804,-55.91869,-55.4864,-55.81964,-54.96136,-55.83154,-55.68785,-57.39409,-59.13001,-59.36926,106.9914,107.1143,107.1586,107.0634,107.1301,107.8299,31,32,32,32,31,31,31,32,32,32,32,32,32,32,32,32
22,366400,-66.23254,-53.2975,-52.59375,-51.25258,-52.34416,-54.07996,-52.19055,-55.33511,-56.26468,-58.30909,107.4617,106.8361,106.8907,107.3393,106.8589,107.557,32,32,32,31,31,32,31,32,32,32,32,32,32,32,32,32
23,382400,-65.70479,-53.58874,-53.11969,-50.49141,-51.559,-54.07996,-53.81519,-53.27613,-54.44129,-54.33348,106.7563,107.1143,107.4265,107.0634,106.5877,107.284,32,32,32,31,31,32,32,32,32,32,32,32,32,32,32,32
24,398400,-66.49641,-53.87998,-53.11969,-51.50631,-54.69965,-54.9617,-55.42964,-52.50401,-55.22274,-55.65869,107.2266,106.8361,107.1586,107.3393,107.1301,107.557,32,32,32,31,32,32,32,31,32,32,32,32,32,32,32,32
25,414400,-67.55191,-55.04496,-54.43453,-54.80474,-55.48481,-55.54953,-55.42964,-53.27613,-56.0042,-57.24894,107.2266,107.3925,107.1586,107.0634,107.1301,107.557,32,32,32,32,32,32,32,31,32,32,32,32,32,32,32,32
26,430400,-68.60741,-55.91869,-55.22343,-55.56591,-56.26997,-56.13735,-53.80469,-53.5335,-55.48323,-55.92373,107.4617,107.1143,107.1586,107.0634,107.1301,107.557,32,32,32,32,32,32,31,31,32,32,32,32,32,32,32,32
27,446400,-63.85767,-53.2975,-52.85672,-53.53611,-53.91449,-51.71764,-51.38348,-53.5335,-53.39935,-53.80339,107.2266,106.8361,107.1586,107.0634,106.5877,107.284,31,32,32,32,32,31,31,32,32,32,32,32,32,32,32,32
